"","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip"
"609",2012-01-30,2012,"Jan",30,0,2.2,0,20.2792402944,3.05210650811433
"610",2012-01-31,2012,"Jan",31,4.1,-2.8,1.62924053973028,15.976431616,2.31348875759024
"611",2012-02-01,2012,"Feb",32,1.3,2.8,0.832909122935104,16.0611452928,3.15418343785642
"612",2012-02-02,2012,"Feb",33,0,0,0,12.9118111744,2.94136744822659
"613",2012-02-03,2012,"Feb",34,0,0.6,0,10.08248832,2.22489750968005
"614",2012-02-04,2012,"Feb",35,0,1.1,0,8.065990656,1.77991800774404
"615",2012-02-05,2012,"Feb",36,0,0,0,6.3454183424,1.34950829439974
"616",2012-02-06,2012,"Feb",37,0,8.9,0,1.5007744,0.70002329345043
"617",2012-02-07,2012,"Feb",38,0,6.1,0,1.20061952,0.560018634760344
"618",2012-02-08,2012,"Feb",39,0,1.7,0,0.960495616,0.448014907808275
"619",2012-02-09,2012,"Feb",40,0,7.2,0,0.7683964928,0.35841192624662
"620",2012-02-10,2012,"Feb",41,0,7.2,0,0.1744830464,0.111791170110822
"621",2012-02-11,2012,"Feb",42,1.8,3.9,1.02961941718116,0,0
"622",2012-02-12,2012,"Feb",43,0,-5,0,1.44,0.823695533744927
"623",2012-02-13,2012,"Feb",44,0,2.2,0,1.152,0.658956426995941
"624",2012-02-14,2012,"Feb",45,0,5.6,0,0.9216,0.527165141596753
"625",2012-02-15,2012,"Feb",46,0,5,0,0.73728,0.421732113277403
"626",2012-02-16,2012,"Feb",47,1.8,8.3,1.02961941718116,0.589824,0.337385690621922
"627",2012-02-17,2012,"Feb",48,0.3,9.4,0.262364264467491,1.9118592,1.09360408624246
"628",2012-02-18,2012,"Feb",49,0,6.1,0,1.76948736,1.08477468056796
"629",2012-02-19,2012,"Feb",50,0,5.6,0,1.415589888,0.867819744454372
"630",2012-02-20,2012,"Feb",51,0,3.9,0,1.1324719104,0.694255795563497
"631",2012-02-21,2012,"Feb",52,2.3,3.3,1.19392246847243,0.712704,0.444850093347806
"632",2012-02-22,2012,"Feb",53,0,10.6,0,2.4101632,1.31101804945619
"633",2012-02-23,2012,"Feb",54,3.6,8.9,1.52605630349505,1.92813056,1.04881443956495
"634",2012-02-24,2012,"Feb",55,24.4,3.9,3.23474917402449,4.422504448,2.059896594448
"635",2012-02-25,2012,"Feb",56,1.5,4.4,0.916290731874155,23.0580035584,4.235716614778
"636",2012-02-26,2012,"Feb",57,0,3.3,0,19.4531293184,4.01105133421873
"637",2012-02-27,2012,"Feb",58,0,4.4,0,15.5302912,3.18066991898681
"638",2012-02-28,2012,"Feb",59,0,4.4,0,12.42423296,2.54453593518945
"639",2012-03-01,2012,"Mar",61,21.6,-0.6,3.11794990627824,9.939386368,2.03562874815156
"640",2012-03-02,2012,"Mar",62,0,-2.2,0,25.2315090944,4.12286292354384
"641",2012-03-03,2012,"Mar",63,15.7,3.9,2.81540871942271,19.938246656,3.17009388993385
"642",2012-03-04,2012,"Mar",64,0,5,0,28.5105973248,4.78840208748525
"643",2012-03-05,2012,"Mar",65,0,0,0,22.4219308032,3.66686262210405
"644",2012-03-06,2012,"Mar",66,0,2.2,0,15.317614592,2.58616154985329
"645",2012-03-07,2012,"Mar",67,0,10.6,0,12.0930304,1.97054327170695
"646",2012-03-08,2012,"Mar",68,0,15.6,0,9.67442432,1.57643461736556
"647",2012-03-09,2012,"Mar",69,0,12.8,0,7.739539456,1.26114769389245
"648",2012-03-10,2012,"Mar",70,0,4.4,0,6.1916315648,1.00891815511396
"649",2012-03-11,2012,"Mar",71,0,11.1,0,2.634022912,0.472347202140382
"650",2012-03-12,2012,"Mar",72,0,16.7,0,2.1072183296,0.377877761712306
"651",2012-03-13,2012,"Mar",73,0,14.4,0,0,0
"652",2012-03-14,2012,"Mar",74,0,6.7,0,0,0
"653",2012-03-15,2012,"Mar",75,0,7.2,0,0,0
"654",2012-03-16,2012,"Mar",76,6.4,4.4,2.00148000021012,0,0
"655",2012-03-17,2012,"Mar",77,0,12.8,0,5.12,1.6011840001681
"656",2012-03-18,2012,"Mar",78,0,21.1,0,4.096,1.28094720013448
"657",2012-03-19,2012,"Mar",79,0,21.1,0,3.2768,1.02475776010758
"658",2012-03-20,2012,"Mar",80,0,17.2,0,2.62144,0.819806208086067
"659",2012-03-21,2012,"Mar",81,0,26.1,0,2.097152,0.655844966468854
"660",2012-03-22,2012,"Mar",82,0,27.8,0,1.6777216,0.524675973175083
"661",2012-03-23,2012,"Mar",83,0,21.1,0,1.34217728,0.419740778540066
"662",2012-03-24,2012,"Mar",84,0,11.7,0,1.073741824,0.335792622832053
"663",2012-03-25,2012,"Mar",85,6.9,7.8,2.06686275947298,0.8589934592,0.268634098265643
"664",2012-03-26,2012,"Mar",86,0,5.6,0,5.52,1.65349020757838
"665",2012-03-27,2012,"Mar",87,0,7.2,0,4.416,1.3227921660627
"666",2012-03-28,2012,"Mar",88,1.5,6.1,0.916290731874155,3.5328,1.05823373285016
"667",2012-03-29,2012,"Mar",89,0,5.6,0,4.02624,1.57961957177946
"668",2012-03-30,2012,"Mar",90,0,7.8,0,3.220992,1.26369565742356
"669",2012-03-31,2012,"Mar",91,0,7.2,0,2.5767936,1.01095652593885
"670",2012-04-01,2012,"Apr",92,1.8,9.4,1.02961941718116,2.06143488,0.808765220751081
"671",2012-04-02,2012,"Apr",93,1.8,11.7,1.02961941718116,3.089147904,1.47070771034579
"672",2012-04-03,2012,"Apr",94,0,12.8,0,3.9113183232,2.00026170202156
"673",2012-04-04,2012,"Apr",95,0,14.4,0,2.3881728,1.37828166268583
"674",2012-04-05,2012,"Apr",96,0,10,0,1.91053824,1.10262533014866
"675",2012-04-06,2012,"Apr",97,0,10.6,0,1.528430592,0.882100264118931
"676",2012-04-07,2012,"Apr",98,0,10,0,1.0616832,0.60729424311946
"677",2012-04-08,2012,"Apr",99,0,9.4,0,0.84934656,0.485835394495568
"678",2012-04-09,2012,"Apr",100,0,12.2,0,0.679477248,0.388668315596454
"679",2012-04-10,2012,"Apr",101,0.3,13.3,0.262364264467491,0.5435817984,0.310934652477163
"680",2012-04-11,2012,"Apr",102,0,13.3,0,0.4815919104,0.348084590452732
"681",2012-04-12,2012,"Apr",103,0.3,13.9,0.262364264467491,0.192,0.167913129259194
"682",2012-04-13,2012,"Apr",104,0,15.6,0,0.3936,0.344221914981348
"683",2012-04-14,2012,"Apr",105,0,20.6,0,0.31488,0.275377531985079
"684",2012-04-15,2012,"Apr",106,0,21.1,0,0.251904,0.220302025588063
"685",2012-04-16,2012,"Apr",107,0,23.3,0,0.2015232,0.17624162047045
"686",2012-04-17,2012,"Apr",108,0,28.3,0,0.16121856,0.14099329637636
"687",2012-04-18,2012,"Apr",109,0,14.4,0,0.128974848,0.112794637101088
"688",2012-04-19,2012,"Apr",110,0,13.3,0,0.1031798784,0.0902357096808706
"689",2012-04-20,2012,"Apr",111,0,20.6,0,0.050331648,0.0440174193565222
"690",2012-04-21,2012,"Apr",112,0,18.3,0,0.0402653184,0.0352139354852178
"691",2012-04-22,2012,"Apr",113,27.2,13.3,3.33932197794407,0,0
"692",2012-04-23,2012,"Apr",114,79.5,12.2,4.38825718442452,21.76,2.67145758235525
"693",2012-04-24,2012,"Apr",115,0,12.2,0,81.008,5.64777181342382
"694",2012-04-25,2012,"Apr",116,0,15.6,0,64.8064,4.51821745073905
"695",2012-04-26,2012,"Apr",117,0.5,12.2,0.405465108108164,51.84512,3.61457396059124
"696",2012-04-27,2012,"Apr",118,11.7,12.2,2.54160199346455,41.876096,3.21603125495953
"697",2012-04-28,2012,"Apr",119,0,11.7,0,42.8608768,4.60610659873926
"698",2012-04-29,2012,"Apr",120,0,12.2,0,34.28870144,3.68488527899141
"699",2012-04-30,2012,"Apr",121,0,12.8,0,27.430961152,2.94790822319313
"700",2012-05-01,2012,"May",122,13,8.3,2.63905732961526,21.9447689216,2.3583265785545
"701",2012-05-02,2012,"May",123,0.8,9.4,0.587786664902119,25.035237376,3.63935015938371
"702",2012-05-03,2012,"May",124,0.3,10,0.262364264467491,12.1319424,2.91052393209016
"703",2012-05-04,2012,"May",125,13.2,9.4,2.65324196460721,9.94555392,2.53831055724612
"704",2012-05-05,2012,"May",126,0,16.1,0,18.516443136,4.15324201748267
"705",2012-05-06,2012,"May",127,0,14.4,0,14.7594674176,3.27905712951129
"706",2012-05-07,2012,"May",128,0,18.3,0,10.551296,2.35034326757457
"707",2012-05-08,2012,"May",129,20.6,11.1,3.07269331469012,8.4410368,1.88027461405965
"708",2012-05-09,2012,"May",130,3.8,15.6,1.56861591791385,23.23282944,3.96237434299982
"709",2012-05-10,2012,"May",131,27.7,18.3,3.35689712276558,21.626263552,4.42479220873093
"710",2012-05-11,2012,"May",132,0,16.7,0,38.0651464704,5.94198484212304
"711",2012-05-12,2012,"May",133,0,25,0,30.3662178304,4.69047476112894
"712",2012-05-13,2012,"May",134,0.3,18.9,0.262364264467491,24.2607620096,3.72420866051498
"713",2012-05-14,2012,"May",135,0.8,17.2,0.587786664902119,18.2312704,2.90436865332691
"714",2012-05-15,2012,"May",136,17.3,19.4,2.90690105984738,15.22501632,2.79372425458322
"715",2012-05-16,2012,"May",137,1,18.9,0.693147180559945,26.020013056,4.56050025154448
"716",2012-05-17,2012,"May",138,1.5,19.4,0.916290731874155,21.6160104448,4.20291794568354
"717",2012-05-18,2012,"May",139,0,18.3,0,16.2809001984,3.76543900961536
"718",2012-05-19,2012,"May",140,0,22.8,0,12.6166982656,2.84392235600666
"719",2012-05-20,2012,"May",141,0,23.3,0,7.11909376,1.91469380084746
"720",2012-05-21,2012,"May",142,0.8,20,0.587786664902119,5.695275008,1.53175504067797
"721",2012-05-22,2012,"May",143,3,20,1.38629436111989,5.1962200064,1.69563336446407
"722",2012-05-23,2012,"May",144,0,23.9,0,6.5247637504,2.437371032079
"723",2012-05-24,2012,"May",145,0,16.1,0,5.1339116544,1.88678371309371
"724",2012-05-25,2012,"May",146,0.3,16.7,0.262364264467491,2.249555968,1.19730084585616
"725",2012-05-26,2012,"May",147,0,26.7,0,1.932270592,1.09330597646343
"726",2012-05-27,2012,"May",148,0,21.1,0,1.3847552,0.776258812995061
"727",2012-05-28,2012,"May",149,0,21.7,0,1.10780416,0.621007050396049
"728",2012-05-29,2012,"May",150,46,15.6,3.85014760171006,0.886243328,0.496805640316839
"729",2012-05-30,2012,"May",151,0,22.2,0,37.5089946624,3.47756259362152
"730",2012-05-31,2012,"May",152,0,25,0,29.921296384,2.71893696232773
"731",2012-06-01,2012,"Jun",153,0,21.7,0,23.61491456,2.0262973462712
"732",2012-06-02,2012,"Jun",154,92.2,13.3,4.53474772169155,18.891931648,1.62103787701696
"733",2012-06-03,2012,"Jun",155,60.2,12.8,4.11414718951828,88.8735453184,4.92462847896681
"734",2012-06-04,2012,"Jun",156,24.6,12.2,3.24259235148552,119.226624,7.2028493863999
"735",2012-06-05,2012,"Jun",157,0.5,16.1,0.405465108108164,115.0612992,8.35635339030833
"736",2012-06-06,2012,"Jun",158,0.8,17.2,0.587786664902119,92.44903936,7.0094547987332
"737",2012-06-07,2012,"Jun",159,0,15,0,74.599231488,6.07779317090825
"738",2012-06-08,2012,"Jun",160,11.2,17.8,2.50143595173921,54.7401728,4.44882808587366
"739",2012-06-09,2012,"Jun",161,0,25,0,52.75213824,5.5602112300903
"740",2012-06-10,2012,"Jun",162,0,24.4,0,42.201710592,4.44816898407224
"741",2012-06-11,2012,"Jun",163,0,18.9,0,33.7613684736,3.55853518725779
"742",2012-06-12,2012,"Jun",164,0,20,0,17.1091951616,2.35991332079934
"743",2012-06-13,2012,"Jun",165,13.5,16.7,2.67414864942653,7.2234303488,1.44617746589169
"744",2012-06-14,2012,"Jun",166,0,24.4,0,13.937339392,2.94809018965732
"745",2012-06-15,2012,"Jun",167,0,23.9,0,11.0961844224,2.31493566725102
"746",2012-06-16,2012,"Jun",168,0,18.3,0,8.791048192,1.78883542123133
"747",2012-06-17,2012,"Jun",169,0,18.3,0,7.0328385536,1.43106833698506
"748",2012-06-18,2012,"Jun",170,0,17.8,0,4.42368,0.876265029444085
"749",2012-06-19,2012,"Jun",171,0,20,0,3.538944,0.701012023555268
"750",2012-06-20,2012,"Jun",172,0,33.9,0,2.8311552,0.560809618844215
"751",2012-06-21,2012,"Jun",173,0,31.7,0,2.26492416,0.448647695075372
"752",2012-06-22,2012,"Jun",174,2.3,27.2,1.19392246847243,1.811939328,0.358918156060297
"753",2012-06-23,2012,"Jun",175,3.6,25,1.52605630349505,1.84,0.955137974777948
"754",2012-06-24,2012,"Jun",176,0,28.3,0,4.352,1.9849554226184
"755",2012-06-25,2012,"Jun",177,7.9,22.8,2.18605127673809,3.4816,1.58796433809472
"756",2012-06-26,2012,"Jun",178,2,22.2,1.09861228866811,9.10528,3.01921249186625
"757",2012-06-27,2012,"Jun",179,0,22.8,0,8.884224,3.29425982442749
"758",2012-06-28,2012,"Jun",180,0,27.2,0,7.1073792,2.63540785954199
"759",2012-06-29,2012,"Jun",181,0.5,26.7,0.405465108108164,5.68590336,2.10832628763359
"760",2012-06-30,2012,"Jun",182,0,31.1,0,4.948722688,2.01103311659341
"761",2012-07-01,2012,"Jul",183,4.3,30.6,1.66770682055808,3.9589781504,1.60882649327472
"762",2012-07-02,2012,"Jul",184,3,27.8,1.38629436111989,6.3602219008,2.49303020216502
"763",2012-07-03,2012,"Jul",185,0,27.8,0,7.101630464,2.93960060274378
"764",2012-07-04,2012,"Jul",186,19.3,26.1,3.01062088604774,5.6813043712,2.35168048219503
"765",2012-07-05,2012,"Jul",187,0,28.3,0,19.136787456,4.05511562606999
"766",2012-07-06,2012,"Jul",188,0,27.2,0,15.0946816,3.12612990458566
"767",2012-07-07,2012,"Jul",189,0.5,30,0.405465108108164,12.07574528,2.50090392366853
"768",2012-07-08,2012,"Jul",190,0,28.9,0,10.060596224,2.32509522542135
"769",2012-07-09,2012,"Jul",191,0,26.7,0,7.994789888,1.81653969586224
"770",2012-07-10,2012,"Jul",192,0,26.7,0,6.3958319104,1.45323175668979
"771",2012-07-11,2012,"Jul",193,0,28.3,0,4.654956544,0.983516749011507
"772",2012-07-12,2012,"Jul",194,0,27.2,0,3.401842688,0.637961175618227
"773",2012-07-13,2012,"Jul",195,0,32.2,0,2.7214741504,0.510368940494582
"774",2012-07-14,2012,"Jul",196,0,32.2,0,0.1048576,0.0850321962399253
"775",2012-07-15,2012,"Jul",197,0,26.1,0,0.08388608,0.0680257569919403
"776",2012-07-16,2012,"Jul",198,8.9,30,2.29253475714054,0.067108864,0.0544206055935522
"777",2012-07-17,2012,"Jul",199,0.3,29.4,0.262364264467491,7.12,1.83402780571244
"778",2012-07-18,2012,"Jul",200,0.3,28.3,0.262364264467491,5.936,1.67711365614394
"779",2012-07-19,2012,"Jul",201,0,25,0,4.9888,1.55158233648915
"780",2012-07-20,2012,"Jul",202,0,24.4,0,3.99104,1.24126586919132
"781",2012-07-21,2012,"Jul",203,0,26.7,0,3.192832,0.993012695353053
"782",2012-07-22,2012,"Jul",204,0,27.8,0,2.5542656,0.794410156282443
"783",2012-07-23,2012,"Jul",205,0,26.1,0,2.04341248,0.635528125025954
"784",2012-07-24,2012,"Jul",206,23.1,30,3.18221184049661,1.634729984,0.508422500020764
"785",2012-07-25,2012,"Jul",207,0,26.7,0,19.7877839872,2.9525074724139
"786",2012-07-26,2012,"Jul",208,24.1,22.8,3.22286784613774,14.8745969664,2.11584693275957
"787",2012-07-27,2012,"Jul",209,15,26.1,2.77258872223978,31.1474653184,4.24280067472967
"788",2012-07-28,2012,"Jul",210,0.8,25.6,0.587786664902119,36.88576,5.58414036918739
"789",2012-07-29,2012,"Jul",211,8.6,20.6,2.26176309847379,30.148608,4.93754162727161
"790",2012-07-30,2012,"Jul",212,0,26.1,0,30.9988864,5.75944378059632
"791",2012-07-31,2012,"Jul",213,1.3,24.4,0.832909122935104,24.79910912,4.60755502447706
"792",2012-08-01,2012,"Aug",214,14.5,25,2.7408400239252,20.879287296,4.35237131792973
"793",2012-08-02,2012,"Aug",215,0,26.1,0,28.3034298368,5.67456907348394
"794",2012-08-03,2012,"Aug",216,0,32.2,0,20.162400256,4.19796786419023
"795",2012-08-04,2012,"Aug",217,0,28.3,0,16.1299202048,3.35837429135219
"796",2012-08-05,2012,"Aug",218,4.8,27.2,1.75785791755237,10.316218368,2.34064663311946
"797",2012-08-06,2012,"Aug",219,0.3,28.3,0.262364264467491,10.4823619584,2.98109919335551
"798",2012-08-07,2012,"Aug",220,0,25.6,0,8.5399902208,2.53165765368891
"799",2012-08-08,2012,"Aug",221,0,29.4,0,5.908574208,1.78247115947002
"800",2012-08-09,2012,"Aug",222,0,27.8,0,4.7268593664,1.42597692757601
"801",2012-08-10,2012,"Aug",223,63.5,22.8,4.16666522380173,3.641901056,1.05134860597215
"802",2012-08-11,2012,"Aug",224,1,26.7,0.693147180559945,52.1565952,3.88011560716094
"803",2012-08-12,2012,"Aug",225,7.4,25,2.12823170584927,42.52527616,3.65861023017671
"804",2012-08-13,2012,"Aug",226,0,28.9,0,39.940220928,4.62947354882078
"805",2012-08-14,2012,"Aug",227,0,28.3,0,31.9521767424,3.70357883905662
"806",2012-08-15,2012,"Aug",228,0.8,26.7,0.587786664902119,25.0463453184,2.77411451457275
"807",2012-08-16,2012,"Aug",229,41.4,24.4,3.74714836223791,20.644864,2.66134979519172
"808",2012-08-17,2012,"Aug",230,20.6,26.1,3.07269331469012,49.6358912,5.12679852594371
"809",2012-08-18,2012,"Aug",231,1.5,23.9,0.916290731874155,56.18871296,6.55959347250706
"810",2012-08-19,2012,"Aug",232,0,25,0,46.150970368,5.98070736350497
"811",2012-08-20,2012,"Aug",233,0,24.4,0,30.102515712,4.33717361906375
"812",2012-08-21,2012,"Aug",234,0,25,0,23.9746383872,3.39531278345551
"813",2012-08-22,2012,"Aug",235,0,25.6,0,18.38514176,2.48773308739109
"814",2012-08-23,2012,"Aug",236,0,28.9,0,14.708113408,1.99018646991287
"815",2012-08-24,2012,"Aug",237,0,27.2,0,11.7664907264,1.5921491759303
"816",2012-08-25,2012,"Aug",238,0,25.6,0,9.32729323520001,1.21060622817475
"817",2012-08-26,2012,"Aug",239,0,25.6,0,3.0165434368,0.566137990813005
"818",2012-08-27,2012,"Aug",240,0,26.1,0,0.201326592,0.122982460219606
"819",2012-08-28,2012,"Aug",241,2,28.9,1.09861228866811,0,0
"820",2012-08-29,2012,"Aug",242,0,24.4,0,1.6,0.878889830934488
"821",2012-08-30,2012,"Aug",243,0,27.2,0,1.28,0.70311186474759
"822",2012-08-31,2012,"Aug",244,0,26.7,0,1.024,0.562489491798072
"823",2012-09-01,2012,"Sep",245,0,23.9,0,0.8192,0.449991593438458
"824",2012-09-02,2012,"Sep",246,5.3,18.3,1.84054963339749,0.65536,0.359993274750766
"825",2012-09-03,2012,"Sep",247,0,22.2,0,4.764288,1.7604343265186
"826",2012-09-04,2012,"Sep",248,14.2,19.4,2.72129542785223,3.8114304,1.40834746121488
"827",2012-09-05,2012,"Sep",249,5.8,25,1.91692261218206,14.40914432,3.30371431125369
"828",2012-09-06,2012,"Sep",250,0,22.8,0,16.167315456,4.1765095387486
"829",2012-09-07,2012,"Sep",251,0,27.8,0,12.719104,3.22324503472855
"830",2012-09-08,2012,"Sep",252,6.4,24.4,2.00148000021012,10.1752832,2.57859602778284
"831",2012-09-09,2012,"Sep",253,0.3,22.2,0.262364264467491,13.26022656,3.66406082239437
"832",2012-09-10,2012,"Sep",254,0,20,0,10.848181248,3.14114006948949
"833",2012-09-11,2012,"Sep",255,0,22.2,0,8.6785449984,2.51291205559159
"834",2012-09-12,2012,"Sep",256,0,22.8,0,6.373752832,1.8127021324206
"835",2012-09-13,2012,"Sep",257,0,25,0,5.0990022656,1.45016170593648
"836",2012-09-14,2012,"Sep",258,0,25,0,2.5544884224,0.867932493114692
"837",2012-09-15,2012,"Sep",259,0.3,22.8,0.262364264467491,1.42082048,0.488517996284632
"838",2012-09-16,2012,"Sep",260,0,20,0,1.376656384,0.600705808601699
"839",2012-09-17,2012,"Sep",261,0,19.4,0,1.1013251072,0.480564646881359
"840",2012-09-18,2012,"Sep",262,3,20.6,1.38629436111989,0.1938653184,0.169544438892573
"841",2012-09-19,2012,"Sep",263,18,21.1,2.94443897916644,2.52288,1.2164998916218
"842",2012-09-20,2012,"Sep",264,0,17.2,0,16.418304,3.32875109663059
"843",2012-09-21,2012,"Sep",265,0.3,16.1,0.262364264467491,13.1346432,2.66300087730447
"844",2012-09-22,2012,"Sep",266,0.3,20,0.262364264467491,10.74771456,2.34029211341757
"845",2012-09-23,2012,"Sep",267,0.5,21.7,0.405465108108164,8.838171648,2.08212510230805
"846",2012-09-24,2012,"Sep",268,0,17.2,0,7.4705373184,1.99007216833297
"847",2012-09-25,2012,"Sep",269,0,20,0,5.9442176,1.5638865862782
"848",2012-09-26,2012,"Sep",270,0,20,0,4.75537408,1.25110926902256
"849",2012-09-27,2012,"Sep",271,0,18.9,0,3.804299264,1.00088741521805
"850",2012-09-28,2012,"Sep",272,23.9,12.8,3.21486780347066,2.721316864,0.651857708583461
"851",2012-09-29,2012,"Sep",273,2.5,12.8,1.25276296849537,19.364318208,2.77722368162861
"852",2012-09-30,2012,"Sep",274,15.7,15,2.81540871942271,17.4914545664,3.22398932009918
"853",2012-10-01,2012,"Oct",275,0.5,20,0.405465108108164,26.5209513984,4.80334728322934
"854",2012-10-02,2012,"Oct",276,0,22.2,0,21.584548864,4.13887876468183
"855",2012-10-03,2012,"Oct",277,5.1,17.8,1.80828877117927,17.213952,3.26756652727062
"856",2012-10-04,2012,"Oct",278,5.6,15.6,1.88706964903238,17.8511616,4.06068423875991
"857",2012-10-05,2012,"Oct",279,0,21.1,0,18.76092928,4.75820311023383
"858",2012-10-06,2012,"Oct",280,4.6,21.7,1.7227665977411,15.008743424,3.80656248818707
"859",2012-10-07,2012,"Oct",281,4.6,14.4,1.7227665977411,15.6869947392,4.42346326874254
"860",2012-10-08,2012,"Oct",282,0.8,13.3,0.587786664902119,13.663352832,4.57179009126517
"861",2012-10-09,2012,"Oct",283,2.8,13.9,1.33500106673234,11.3022468096,3.99314700545064
"862",2012-10-10,2012,"Oct",284,13.7,15.6,2.68784749378469,9.596022784,3.96021624837654
"863",2012-10-11,2012,"Oct",285,0,13.9,0,18.583131136,5.27491450925414
"864",2012-10-12,2012,"Oct",286,1,11.7,0.693147180559945,14.8665049088,4.21993160740332
"865",2012-10-13,2012,"Oct",287,0,11.1,0,12.1455955968,3.73629950202213
"866",2012-10-14,2012,"Oct",288,4.8,12.8,1.75785791755237,9.115181056,2.786417040921
"867",2012-10-15,2012,"Oct",289,0.3,19.4,0.262364264467491,11.1321448448,3.6354199667787
"868",2012-10-16,2012,"Oct",290,0.8,16.1,0.587786664902119,8.6517946368,2.93324673009847
"869",2012-10-17,2012,"Oct",291,0,16.7,0,7.0675144704,2.63184606110199
"870",2012-10-18,2012,"Oct",292,0,16.7,0,5.5681122304,2.04236373631211
"871",2012-10-19,2012,"Oct",293,12.4,17.8,2.59525470695687,4.1538420736,1.49054634100617
"872",2012-10-20,2012,"Oct",294,7.1,17.8,2.09186406167839,11.77204736,2.98003541130941
"873",2012-10-21,2012,"Oct",295,0,17.2,0,15.097637888,4.05751957839024
"874",2012-10-22,2012,"Oct",296,0,17.8,0,11.970736128,3.17158955091671
"875",2012-10-23,2012,"Oct",297,0,17.2,0,9.5765889024,2.53727164073336
"876",2012-10-24,2012,"Oct",298,0,16.1,0,7.1458750464,1.84106875591414
"877",2012-10-25,2012,"Oct",299,0,12.2,0,5.6844877824,1.44468385634314
"878",2012-10-26,2012,"Oct",300,0,16.7,0,4.46169088,1.09263397250502
"879",2012-10-27,2012,"Oct",301,0,16.1,0,3.569352704,0.874107178004017
"880",2012-10-28,2012,"Oct",302,0,11.7,0,2.8554821632,0.699285742403214
"881",2012-10-29,2012,"Oct",303,21.3,15.6,3.10458667846607,0.9529458688,0.280765241643326
"882",2012-10-30,2012,"Oct",304,6.9,18.9,2.06686275947298,17.04,2.48366934277286
"883",2012-10-31,2012,"Oct",305,0.3,16.1,0.262364264467491,19.152,3.64042568179667
"884",2012-11-01,2012,"Nov",306,0,12.8,0,15.5616,3.12223195701133
"885",2012-11-02,2012,"Nov",307,0,12.2,0,12.44928,2.49778556560906
"886",2012-11-03,2012,"Nov",308,0,11.7,0,9.959424,1.99822845248725
"887",2012-11-04,2012,"Nov",309,0,12.2,0,7.9675392,1.5985827619898
"888",2012-11-05,2012,"Nov",310,0,4.4,0,6.37403136,1.27886620959184
"889",2012-11-06,2012,"Nov",311,0,5,0,5.099225088,1.02309296767347
"890",2012-11-07,2012,"Nov",312,2.8,3.3,1.33500106673234,4.0793800704,0.818474374138778
"891",2012-11-08,2012,"Nov",313,19.8,3.9,3.03495298670727,3.2164339712,1.38942789640667
"892",2012-11-09,2012,"Nov",314,0,11.1,0,17.6722653184,3.31757700755973
"893",2012-11-10,2012,"Nov",315,0,10.6,0,14.1056,2.62589045765961
"894",2012-11-11,2012,"Nov",316,0,12.2,0,11.28448,2.10071236612769
"895",2012-11-12,2012,"Nov",317,0,16.1,0,9.027584,1.68056989290215
"896",2012-11-13,2012,"Nov",318,3.3,14.4,1.45861502269952,7.2220672,1.34445591432172
"897",2012-11-14,2012,"Nov",319,0,7.8,0,8.41765376,2.24245674961699
"898",2012-11-15,2012,"Nov",320,0,7.2,0,6.734123008,1.79396539969359
"899",2012-11-16,2012,"Nov",321,0,7.2,0,5.3872984064,1.43517231975487
"900",2012-11-17,2012,"Nov",322,0,8.9,0,4.0091910144,1.00479320776039
"901",2012-11-18,2012,"Nov",323,0,7.2,0,1.081344,0.477958970638178
"902",2012-11-19,2012,"Nov",324,0,8.3,0,0.8650752,0.382367176510542
"903",2012-11-20,2012,"Nov",325,0,9.4,0,0.69206016,0.305893741208434
"904",2012-11-21,2012,"Nov",326,0,9.4,0,0.553648128,0.244714992966747
"905",2012-11-22,2012,"Nov",327,0,11.1,0,0.4429185024,0.195771994373398
"906",2012-11-23,2012,"Nov",328,0,11.1,0,0,0
"907",2012-11-24,2012,"Nov",329,0,8.3,0,0,0
"908",2012-11-25,2012,"Nov",330,0,3.3,0,0,0
"909",2012-11-26,2012,"Nov",331,0,7.2,0,0,0
"910",2012-11-27,2012,"Nov",332,0,2.8,0,0,0
"911",2012-11-28,2012,"Nov",333,0,0,0,0,0
"912",2012-11-29,2012,"Nov",334,0,5,0,0,0
"913",2012-11-30,2012,"Nov",335,0,0.6,0,0,0
"914",2012-12-01,2012,"Dec",336,0.8,-3.9,0.587786664902119,0,0
"915",2012-12-02,2012,"Dec",337,4.8,8.9,1.75785791755237,0.64,0.470229331921695
"916",2012-12-03,2012,"Dec",338,0.3,12.8,0.262364264467491,4.352,1.78246979957926
"917",2012-12-04,2012,"Dec",339,0.3,11.1,0.262364264467491,3.7216,1.6358672512374
"918",2012-12-05,2012,"Dec",340,0.5,12.8,0.405465108108164,3.21728,1.51858521256391
"919",2012-12-06,2012,"Dec",341,0,5,0,2.973824,1.53924025653766
"920",2012-12-07,2012,"Dec",342,2.5,5.6,1.25276296849537,2.3790592,1.23139220523013
"921",2012-12-08,2012,"Dec",343,5.3,3.9,1.84054963339749,3.90324736,1.9873241389804
"922",2012-12-09,2012,"Dec",344,0,7.8,0,7.362597888,3.06229901790231
"923",2012-12-10,2012,"Dec",345,9.9,7.2,2.3887627892351,5.8900783104,2.44983921432185
"924",2012-12-11,2012,"Dec",346,0,6.7,0,12.5461633024,3.80776849027607
"925",2012-12-12,2012,"Dec",347,0,3.3,0,9.5215345664,2.8574662355483
